Nome;Unidade;Quantidade;Preço
9.3.2 ar.12 - 2,28x0,60x2,70m (1 módulo c + 1 módulo b) un 1 3025.3999999999996 3025.3999999999996;vg;1;3025.4
9.3.3 ar.13 - 1,10x0,43x2,40m (1 módulo g) un 1 1297.8 1297.8;vg;1;1297.8
9.3.4 ar.17 - 1,95x0,43x2,20m (2 módulos h2) un 1 2108.4 2108.4;vg;1;2108.4
9.3.5 ar.18 - 0,60x0,43x2,20m (1 módulo f) un 1 648.1999999999999 648.1999999999999;vg;1;648.2
9.3.6 ar.19 - 3,25x0,60x2,70m (1 módulo c + 1 módulo b + 1 módulo g2) un 1 4312 4312;vg;1;4312.0
9.3.7 ar.20 - 2,19x0,60x2,70m (1 módulo c + 1 módulo b) un 1 2905 2905;vg;1;2905.0
9.3.8 ar.21 - (1,90+1,17)x0,60x2,40m (1 módulo a + 1 módulo e1a + 1 módulo e1b + 1 módulo g1) un 1 3620.3999999999996 3620.3999999999996;vg;1;3620.4
9.3.9 ar.26 - (0,375+4,97)x0,60x1,68m un 1 4412.799999999999 4412.799999999999;vg;1;4412.8
9.4.1 ar.14 - 1,05x0,90x2,40m un 1 1239 1239;vg;1;1239.0
9.5.1 ar.22 - 2x (1,65x0,08x0,30)m + 1,35x0,08x0,30m un 1 3796.7999999999997 3796.7999999999997;vg;1;3796.8
9.6.1 ar.23 - (1,05+1,20+1,20+1,05)x0,60x2,40m (1 módulo a + 2 módulos e1a + 2 módulos e1b + 1 módulo g1) un 1 5367.735000000001 5367.735000000001;vg;1;5367.74
9.6.2 ar.24 - (1,05+1,20+1,20+1,05)x0,60x2,40m (1 módulo a + 2 módulos e1a + 2 módulos e1b + 1 módulo g1) un 1 3896.9100000000003 3896.9100000000003;vg;1;3896.91
9.7.1 ar.28 - 5,05x0,35x2,50m un 1 9020.199999999999 9020.199999999999;vg;1;9020.2
9.8.1 ve.02 - 0,99x2,24m (1 folha de batente) un 1 1849.905 1849.905;vg;1;1849.9
9.8.2 ve.02 - 0,99x2,00m (1 folha de batente) un 1 1572.885 1572.885;vg;1;1572.88
9.8.3 ve.03 - 0,95x1,32m (1 folha oscilo-batente) un 2 1180.71 2361.42;vg;1;2361.42
9.8.4 ve.03 - 0,95x1,16m (1 folha oscilo-batente) un 2 1144.3950000000002 2288.7900000000004;vg;1;2288.79
9.8.5 ve.08 - 1,15x2,35m (1 folha de batente) un 2 1955.7450000000001 3911.4900000000002;vg;1;3911.49
9.8.6 ve.09 - 1,15x2,35m (1 folha de batente) un 2 1955.7450000000001 3911.4900000000002;vg;1;3911.49
9.9.1 ve.05 - 3,65x1,50m (2 folhas oscilo-batente) un 5 3312.1000000000004 16560.5;vg;1;16560.5
9.9.2 ve.06 - 3,65x2,15m (2 folhas de correr) un 1 4747.6 4747.6;vg;1;4747.6
9.9.3 ve.07 - 3,00x2,35m (2 folhas de correr) un 4 4264.700000000001 17058.800000000003;vg;1;17058.8
9.10.1 vi.01a - 1,30x2,20m (1 folha pivotante) un 1 1851.78 nan;vg;1;1851.78
9.10.2 vi.01b - 1,30x2,20m (1 folha pivotante) un 1 2061.7799999999997 nan;vg;1;2061.78
9.10 alt alternativa feita por carpintaria vg 1 4373.6 4373.6;vg;1;4373.6
9.11.1 vi.02 - 0,80x2,20m (1 folha de batente) un 7 1707.58 nan;vg;1;1707.58
9.11.2 vi.03 - 0,80x2,40m (1 folha de batente) un 5 1735.58 nan;vg;1;1735.58
9.11 alt alternativa feita por carpintaria vg 1 16753.8 16753.8;vg;1;16753.8
9.12.1 vi.04 - 1,15x2,40m (1 folha de correr) un 2 2197.58 nan;vg;1;2197.58
9.12.2 vi.05 - 1,00x2,47m (1 folha de correr) un 1 2008.58 nan;vg;1;2008.58
9.12 alt alternativa feita por carpintaria vg 1 6108.2 6108.2;vg;1;6108.2
10 serralharias - vidros - estores nan nan nan 113017.78;vg;1;113017.78
10.1.1 ve.01 - 5,14x2,00m (1 portão + 1 porta pivotante) un 1 13727 13727;vg;1;13727.0
10.2.1 ve.02 - 0,99x2,24m (1 folha de batente) un 1 1106 1106;vg;1;1106.0
10.2.2 ve.02 - 0,99x2,00m (1 folha de batente) un 1 1057.65 1057.65;vg;1;1057.65
10.2.3 ve.03 - 0,95x1,32m (1 folha oscilo-batente) un 2 911.25 1822.5;vg;1;1822.5
10.2.4 ve.03 - 0,95x1,16m (1 folha oscilo-batente) un 2 885.75 1771.5;vg;1;1771.5
10.2.5 ve.04 - 3,65x1,85m (2 folhas oscilo-batente + 1 folha de batente) un 1 2975.15 2975.15;vg;1;2975.15
10.2.6 ve.05 - 3,65x1,50m (2 folhas oscilo-batente) un 5 2075.2 10376;vg;1;10376.0
10.2.7 ve.08 - 1,15x2,35m (1 folha de batente) un 2 1613.35 3226.7;vg;1;3226.7
10.2.8 ve.09 - 1,15x2,35m (1 folha de batente) un 2 1613.35 3226.7;vg;1;3226.7
10.3.1 ve.06 - 3,65x2,15m (2 folhas de correr) un 1 3975 3975;vg;1;3975.0
10.3.2 ve.07 - 3,00x2,35m (2 folhas de correr) un 4 3828.15 15312.6;vg;1;15312.6
10.4.1 ar.25 - 3,56x(2,19/0,67)x(0,75x0,60)m un 1 8356.5 8356.5;vg;1;8356.5
10.5 fornecimento e assentamento de guarda em vidro ''stadip: sgg securit 10mm - panidur 10mm'' incolor, incluindo fixação com parafuso autoroscante sextavado interior em aço inox fixo com bucha quimica, ferragens,e restantes trabalhos necessários ao seu perfeito acabamento. terraços m2 nan 310.5 nan;vg;1;310.5
10.5 alt fornecimento e montagem de guardas constituídas por varões de 12mm e corrimão em 50x10, incluindo fixação oculta, metalizadas, sistema de pintura constituido pela aplicação de uma primeira demão (espessura seca recomendada 40 a 80µm) de primário epoxi poliamida com fosfato de zinco, ref.ª 7k-150 c-pox primer zp150, acabamento com duas demãos de cinofer esmalte forja 62-760, cor ral9007, remates e restantes trabalhos necessários ao seu perfeito acabamento, conforme pormenores de projecto ml 28.020000000000003 298 8349.960000000001;vg;1;8349.96
10.6 fornecimento e assentamento de guarda em vidro ''stadip: sgg securit 10mm - panidur 10mm'' incolor, incluindo sistema de fixação de guardas em vidro f.100 safeglass da extrusal, ferragens,e restantes trabalhos necessários ao seu perfeito acabamento. varandas / escadas ml 4.55 330 1501.5 guarda vazado sobre a;vg;1;1501.5
10.6 alt fornecimento e montagem de guardas constituídas por varões de 12mm e corrimão em 50x10, incluindo fixação oculta, metalizadas, sistema de pintura constituido pela aplicação de uma primeira demão (espessura seca recomendada 40 a 80µm) de primário epoxi poliamida com fosfato de zinco, ref.ª 7k-150 c-pox primer zp150, acabamento com duas demãos de cinofer esmalte forja 62-760, cor ral9007, remates e restantes trabalhos necessários ao seu perfeito acabamento, conforme pormenores de projecto ml 45.989999999999995 298 13705.019999999999 todas as guardas;vg;1;13705.02
10.6 com fornecimento e montagem de guardas na escada constituídas por cabos de aço, remates e restantes trabalhos necessários ao seu perfeito acabamento, conforme pormenores de projecto ml 34.2 345 11799.000000000002 guarda da escada cf desenho de pormenor agora;vg;1;11799.0
10.7.1 vi.06 - 0,90x2,40m (1 folha fixa) un 4 479.8 1919.2;vg;1;1919.2
10.8.1 vi.07 - (1,15+1,15+1,80)x2,20m (3 folhas fixas + 2 folhas de batente) un 1 2735.8 2735.8;vg;1;2735.8
10.9 fornecimento e assentamento de estores de rolo tipo sombroll ou blackout da represtor, com comando eléctrico, ferragens, selagens e restantes trabalhos necessários ao seu perfeito acabamento conforme mapa de vãos, condições técnicas e indicações do fabricante. nan nan nan nan;vg;1;10.9
10.9.1 ve.04 - 3,65x1,85m (2 folhas oscilo-batente + 1 folha de batente) un 1 585 585;vg;1;585.0
19.9.2 ve.05 - 3,65x1,50m (2 folhas oscilo-batente) un 5 475 2375;vg;1;2375.0
19.9.3 ve.06 - 3,65x2,15m (2 folhas de correr) un 1 678 678;vg;1;678.0
19.9.4 ve.07 - 3,00x2,35m (2 folhas de correr) un 4 609 2436;vg;1;2436.0
11 equipamentos sanitários / cozinhas nan nan nan 24190.444000000007;vg;1;24190.44
11.1 fornecimento e montagem de lavatório suspenso da gsi série kube x, 50x25cm ref. 9486009, incluindo ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. un 0 370.44000000000005 nan;vg;1;370.44
11.2 fornecimento e montagem de lavatório de embutir da gsi série sand, 50x38cm ref. 903709, incluindo ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. un nan 532.224 nan;vg;1;532.22
11.2 alt fornecimento e montagem de lavatório d eembutir da cifial f1, 52x38cm ref. 1736140040 + kit 6732700010, incluindo ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. un 7 188.38400000000001 1318.688;vg;1;1318.69
11.3 fornecimento e montagem de misturadora para lavatório (2 furos) bica de bancada série piet boon by cocoon, ref. pb set11-black, acabamento gun metal black com válvula clic.clac, incluindo ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. un nan 1723.68 nan;vg;1;1723.68
11.3 alt fornecimento e montagem de monocomando de lavatório à parede, com 2 furos - bruma lusitano ref. 107 840 1mm com válvula clic.clac, incluindo ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. un 7 200.2 1401.3999999999999;vg;1;1401.4
11.4 fornecimento e montagem de sanita compacta suspensa da gsi série pura swirlflush, 55x36cm ref. 881509, incluindo tampo para sanita da gsi softclose ref. ms86csn11, estutura de suporte, ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. un nan 653.9680000000001 nan;vg;1;653.97
alternativa fornecimento e montagem de sanita compacta suspensa da cifial a1s ref. 1180320040, incluindo tampo para sanita da da cifial a1s ref. 4180410010, estutura de suporte, ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. un nan 487.20000000000005 nan;vg;1;487.2
11.4 alt fornecimento e montagem de sanita sanindusa snalife ref. 136032, , incluindo tampo para sanita softclose, estutura de suporte, ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. un 6 413.55 2481.3;vg;1;2481.3
11.5 fornecimento e montagem de placa de comando de descarga de autoclismo da geberit omega20 para descarga dupla ref. 115.882.16.1 com acabamento preto mate easy clean, incluindo ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. un 6 159.04000000000002 954.2400000000001;vg;1;954.24
11.6 fornecimento e montagem de estrutura gaberit duofix 82cm, com autoclismo interior omega 12cm ref. 110.001.00.1, incluindo ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. un 6 288.96000000000004 1733.7600000000002;vg;1;1733.76
11.7 fornecimento e montagem de torneira misturadora de parede para sanita bruma com duche higiénico, incluindo bicha, chuveiro e suporte, acabamento morning mist ref. 107 861 1mm, incluindo ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. un 6 254.01600000000005 1524.0960000000002;vg;1;1524.1
11.8 fornecimento e montagem de banheira isolada (1700x850x490mm) atlantis bath by cocoon série chalk, incluindo ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. un nan 7050.400000000001 nan;vg;1;7050.4
11.8 alt fornecimento e montagem de banheira freestanding 180x80 urb.y plus sanindus, incluindo ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. un 1 1822.5 1822.5;vg;1;1822.5
11.9 fornecimento e montagem de sistema monocomando de 4 furos de banheira by cocoon, montagem de bancada/parede com conjunto de chuveiro de mão e bica de banheira da série piet boon ref. pb set24 - black, incluindo ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. un nan 3250.8 nan;vg;1;3250.8
11.9 alt fornecimento e montagem de bica de banheira, montagem ao chão ref. 145 641 3mm + moncomando embutido com 1 saída ref. 107 120 1mm bruma, incluindo ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. un 1 349.5 349.5;vg;1;349.5
11.10 fornecimento e montagem de sistema termoestático monocomando de duche embutido by cocoon, com chueviro de parede ref. pb30-black e demáo ref. pb set 23 - black da série piet boon, acabamento gun metal black, incluindo ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. un nan 4932.144 nan;vg;1;4932.14
11.10 alt fornecimento e montagem de sistema embutido de duche com chuveiro de tecto bruma (chuva/cascata) e chuveiro mão ref. 107 426 1mm, incluindo ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. un 5 1520.8 7604;vg;1;7604.0
11.11.1 com 1,80x1,15m un nan 1437.9120000000003 nan;vg;1;1437.91
11.11.2 com 1,60x0,90m un nan 1168.7760000000003 nan;vg;1;1168.78
11.11.3 com 1,55x0,90m un nan 1150.6320000000003 nan;vg;1;1150.63
11.11 alt fornecimento e montagem de base de duche marina plus fundo liso sanindusa, incluindo ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. nan nan nan nan;vg;1;11.11
11.11.1 alt com 180x90m, ref. 96180090 un 1 615 615;vg;1;615.0
11.11.2 alt com 60x90m ref. 96160090 un 2 575 1150;vg;1;1150.0
11.11.3 alt com 150x90m ref. 96150090 un 2 560 1120;vg;1;1120.0
11.12.1 com 0,70x1,35m un 1 67.2 67.2;vg;1;67.2
11.13.1 com 0,65x1,05m un 2 287.28000000000003 574.5600000000001;vg;1;574.56
11.13.2 com 0,60x1,05m un 2 287.28000000000003 574.5600000000001;vg;1;574.56
11.13.3 com 0,85x1,10m un 1 417.31200000000007 417.31200000000007;vg;1;417.31
11.13.4 com 1,10x1,10m un 1 482.32800000000003 482.32800000000003;vg;1;482.33
11.14 fornecimento e montagem de torneira dupla de parede 1/2'' para máquina de lavar série roma da bruma com sistema ecodrop, incluindo bicha, chuveiro e ligações flexiveis, acabamento morning mist, ref. 120 440 1cr, incluindo ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. un anulado nan nan;vg;1;440.0
11.15 fornecimento e montagem de coluna de chuveiro misturadora de montagem de chão com braço fixo, para exterior, by cocoon série piet boon ref. pb set37 - outdoor shower black, acabamento gun metal black, incluindo ligações às redes, selagens e restantes acessórios necessários ao seu perfeito acabamento, conforme indicações do fabricante e desenhos de projecto. un anulado nan nan;vg;1;11.15
